Nawisko aktualne,Liczba
PIEŃKOS,638
PRZEWOŹNIAK,638
PUCIŁOWSKA,638
SADLIK,638
SZAJKOWSKA,638
SZYJA,638
ABRAMCZUK,637
BOROWY,637
DAROWSKA,637
KONRAD,637
KUNERT,637
ŁASZCZ,637
MASNY,637
PECIAK,637
SCHWARZ,637
TRĄBKA,637
WAWRZYŃCZYK,637
CEBO,636
DWORCZAK,636
GLAZA,636
KARKUT,636
KLIBER,636
KOSNO,636
MICHNOWSKA,636
PACIORKOWSKA,636
RZESZUT,636
SAMORAJ,636
SOŁEK,636
ŚWIERŻEWSKA,636
TRZCIONKA,636
TRZMIEL,636
WAWRZKIEWICZ,636
WIESIOŁEK,636
WOSZCZYŃSKA,636
BIEGANOWSKA,635
BIENIA,635
DOROCIAK,635
GOROL,635
GROCHOWALSKA,635
HAJDUKIEWICZ,635
MAKAR,635
MŁOTKOWSKA,635
NAGÓRKA,635
SŁOBODZIAN,635
TURLEJ,635
WIELECHOWSKA,635
WOWRA,635
GROBELSKA,634
GROS,634
HADAM,634
JASZCZYSZYN,634
MIDURA,634
PAWLUKIEWICZ,634
PIKOR,634
RYNDAK,634
BROŃSKA,633
KRAVCHUK,633
MATELA,633
MYSIAK,633
PASIERBEK,633
POKRZYWA,633
SIEWIERA,633
SKALIK,633
SZAFARZ,633
DYKA,632
GRYGA,632
HUBER,632
OLMA,632
SZKLAREK,632
SZYMAJDA,632
WALENCIK,632
WOCHNIK,632
WOJTUNIK,632
AMBROZIK,631
BIAŁK,631
DZIEWIT,631
GACZYŃSKA,631
MŁODZIŃSKA,631
MÓWIŃSKA,631
NATANEK,631
ROK,631
RZESZUTKO,631
SKOTARCZAK,631
SZAMBELAN,631
FALBA,630
FIJAK,630
HOROWSKA,630
KIETLIŃSKA,630
KLAJA,630
KLOSKOWSKA,630
MAĆKÓW,630
MOSZYŃSKA,630
PIK,630
SERKOWSKA,630
SMALEC,630
STAWINOGA,630
SULICH,630
WOŁKOWICZ,630
ZIĘTARSKA,630
ŻOŁĄDŹ,630
GĄSIENICA,629
KOŚCIELAK,629
OKNIŃSKA,629
PARDA,629
RYDLEWSKA,629
WAŁĘSA,629
BYSZEWSKA,628
CHLEBICKA,628
KOCUREK,628
MILCZARCZYK,628
POTYRAŁA,628
SKŁADANOWSKA,628
SYPEK,628
ŻOŁNIERCZYK,628
GAMOŃ,627
GĘBAROWSKA,627
GOLAN,627
KORDECKA,627
KUNKA,627
MAK,627
PINDOR,627
RADKE,627
SAMIEC,627
ZIEMANN,627
BAFIA,626
BASTEK,626
BRAŃSKA,626
DZIECHCIARZ,626
FEDAK,626
GIEC,626
KASICA,626
KORDA,626
MOJ,626
TYLEC,626
WLIZŁO,626
ZIELSKA,626
BARTEL,625
DZIWIŃSKA,625
KANDORA,625
KŁOSOWICZ,625
KOKOSIŃSKA,625
PODGAJNA,625
SZYKUŁA,625
BUCHALIK,624
FELIŃSKA,624
GOWOREK,624
HNAT,624
KACPEREK,624
KOSZOWSKA,624
KUŁACH,624
OSTAPCZUK,624
RACZKIEWICZ,624
RAŹNIAK,624
ROGULA,624
RUDAWSKA,624
DROŹDZIK,623
HADAŁA,623
KOBAK,623
LINKE,623
MŁOT,623
SADURA,623
SUSZCZYŃSKA,623
BUDZ,622
FULARA,622
KALISIAK,622
KASPER,622
KOTLEWSKA,622
LEDZION,622
MODRZEWSKA,622
MYSTKOWSKA,622
POGODZIŃSKA,622
SŁOŃSKA,622
STEIN,622
TOMCZYŃSKA,622
BRYLSKA,621
CECOT,621
CHECHELSKA,621
CIESIÓŁKA,621
DADEJ,621
FLESZAR,621
KOWALIŃSKA,621
KRÜGER,621
KULBACKA,621
MASZKOWSKA,621
MATYSZCZAK,621
OLEKSIK,621
PAŁKOWSKA,621
PSZCZÓŁKA,621
WISZ,621
GIERLACH,620
KIK,620
SUJKOWSKA,620
WŁODYKA,620
ZYGUŁA,620
AUGUSTYNEK,619
BRYZEK,619
DOMIAN,619
ŁĄCZKOWSKA,619
MAZIK,619
MIRKOWSKA,619
MORKA,619
TASARZ,619
WEREMCZUK,619
BORUŃ,618
DMOCH,618
JERZYK,618
KAZANECKA,618
KUBRAK,618
KUCHARZEWSKA,618
KUŚWIK,618
ŁUKOWIAK,618
MACHA,618
PENKALA,618
PIANKA,618
WILKOS,618
BZYMEK,617
GABARA,617
KUPSKA,617
KUSKOWSKA,617
MARCHLEWICZ,617
PIELKA,617
PIŃKOWSKA,617
SŁUPECKA,617
SYROKA,617
SZPYRKA,617
WIETRZYŃSKA,617
ZBYLUT,617
ZIMNIAK,617
BRODNICKA,616
JASKOWSKA,616
KIRYLUK,616
KORKOSZ,616
KURC,616
LEONOWICZ,616
ŁOBACZ,616
ŁOBOCKA,616
MACIAS,616
MAKOSZ,616
MASZOTA,616
PIETRYKOWSKA,616
RYCZKO,616
SIEROCIŃSKA,616
SKIERKA,616
SKWARSKA,616
SWACZYNA,616
SZARA,616
SZEPIETOWSKA,616
ŻURAWIK,616
BŁAŻEJOWSKA,615
CIECIURA,615
FEDORCZYK,615
FERDYN,615
GMUR,615
KÓZKA,615
MOCHOCKA,615
ŚWIERSZCZ,615
WAŁEK,615
WINCZEWSKA,615
ZACHAREK,615
ZEGAR,615
CZUPRYNA,614
KOZŁOWICZ,614
KUBIACZYK,614
LITWIŃCZUK,614
MOSKALIK,614
POMIANOWSKA,614
SKRZYNECKA,614
SUDA,614
ŚWIADEK,614
ŻERO,614
CHROMY,613
DURLAK,613
KICKA,613
KRZAN,613
NIEZABITOWSKA,613
OPYRCHAŁ,613
OWCZARCZAK,613
PAW,613
PODEMSKA,613
PRZYTULSKA,613
SOCZYŃSKA,613
WAKUŁA,613
WĘGIERSKA,613
ZAWIDZKA,613
ALEKSANDRZAK,612
ARENDARSKA,612
BYLICKA,612
GRZELIŃSKA,612
HERBA,612
IWICKA,612
NIECHCIAŁ,612
PEŁCZYŃSKA,612
WĘGRZYŃSKA,612
BUSZKA,611
FRANKOWICZ,611
GAUDYN,611
JASKÓŁA,611
KUBAŃSKA,611
KUTNIK,611
RADZIO,611
SYDOR,611
SZYMOCHA,611
ŚLESZYŃSKA,611
BIEGAŁA,610
BUGNO,610
FRAŚ,610
GAŁĘZOWSKA,610
JAKÓBOWSKA,610
JONIK,610
KRZYWIŃSKA,610
LUCHOWSKA,610
OTRĘBSKA,610
PAŁGAN,610
WALENDOWSKA,610
WIERZCHOŃ,610
WOLNICKA,610
BEMBENEK,609
BOGUMIŁ,609
DOMIŃSKA,609
KARSZNIA,609
KREKORA,609
KUSTOSZ,609
KUTKOWSKA,609
MAGIER,609
NIEMCZUK,609
PRAŻMOWSKA,609
SITO,609
STOLIŃSKA,609
TABAK,609
TYTKO,609
WILEŃSKA,609
CYBUL,608
CZESAK,608
GAWKOWSKA,608
KAPINOS,608
KARPIK,608
LEMIESZEK,608
MIERZWIAK,608
NAGEL,608
PIEJKO,608
POTOCZEK,608
PUDŁOWSKA,608
STEMPNIAK,608
WINNIK,608
BEKUS,607
DARŁAK,607
KNAPEK,607
KOWALUK,607
NESTOROWICZ,607
OLKOWICZ,607
PRAŻMO,607
STAWOWSKA,607
WITOŃ,607
FOLTYŃSKA,606
FORNALSKA,606
GRAJKOWSKA,606
GRONKOWSKA,606
GUZIKOWSKA,606
JARZEMBOWSKA,606
KAZIOR,606
KIEROŃSKA,606
LINKA,606
ŁAŻEWSKA,606
OCHOCIŃSKA,606
PŁÓCIENNICZAK,606
SKĄPSKA,606
STĘPAK,606
WOJEWÓDKA,606
ALBIN,605
BARTOŚ,605
CHOMIK,605
DAMIĘCKA,605
DYCHA,605
GORGOL,605
KARŁOWICZ,605
KOSELA,605
LALAK,605
MŁYNARZ,605
PYTKO,605
REĆKO,605
SURMIAK,605
SZAJEWSKA,605
WAWRZASZEK,605
WOJTAROWICZ,605
ŻEGLEŃ,605
BULAK,604
ERDMANN,604
FELISIAK,604
JESSA,604
KLEKOT,604
KOZDROŃ,604
OLEARCZYK,604
PYSZKA,604
REDZIMSKA,604
TROĆ,604
WITKO,604
WOJTCZUK,604
ŻELASKO,604
ŻELAZNY,604
BURDZIŃSKA,603
ĆWIERZ,603
DĄBROWICZ,603
KACZKA,603
KLEINA,603
KUT,603
PIWIŃSKA,603
PODESZWA,603
SOMMER,603
STANUCH,603
STAŃKOWSKA,603
SZCZESIAK,603
SZLUFIK,603
SZYGUŁA,603
ZACHAREWICZ,603
BOBROWICZ,602
CZERKAWSKA,602
DRUŻYŃSKA,602
DYLONG,602
GRZENIA,602
KNIEĆ,602
KOŚCIELNY,602
KRYGOWSKA,602
LEMPART,602
LESZCZUK,602
ŁUSZCZEWSKA,602
MALCHAREK,602
PISZCZATOWSKA,602
SKUPIN,602
WIDŁAK,602
WOŚKO,602
CHWALIŃSKA,601
DŁUGAJCZYK,601
DUBEL,601
IMIELSKA,601
KLAUS,601
KOLONKO,601
KRYSZKIEWICZ,601
MITEK,601
OSIAL,601
PISKOR,601
PROCH,601
SŁOWIAK,601
WOJSA,601
WOJTASIŃSKA,601
ŻURKOWSKA,601
ALEKSANDER,600
DARUL,600
KŁOCZKO,600
ŁABAJ,600
PASTUCHA,600
PUŁA,600
STRZODA,600
TRYBAŁA,600
ZIELKE,600
FORMA,599
GAŁAT,599
GOGÓŁ,599
HUS,599
JONAK,599
KACPRZYCKA,599
MAJNUSZ,599
MAJORCZYK,599
PERCZAK,599
SPOREK,599
STRUŻYŃSKA,599
STRYJEK,599
SZCZERBOWSKA,599
BERKOWSKA,598
GAWRYSZEWSKA,598
GRZEBYK,598
KLUCZYK,598
KUNOWSKA,598
KURAN,598
MALSKA,598
ORSZULIK,598
PESZKO,598
PLEŚNIAK,598
PRONOBIS,598
ROJ,598
ROSICKA,598
STACHELEK,598
BURZAWA,597
FLISIAK,597
FRĄCZKIEWICZ,597
JASICA,597
KAPKA,597
KLIMKO,597
KOZDRA,597
PORTKA,597
ROBACZEWSKA,597
RUDYK,597
STASICA,597
SURA,597
SZYNDLER,597
WALENCIAK,597
ZIENIEWICZ,597
FROST,596
IWANOW,596
OSMAN,596
ZIĘTAL,596
BAUMGART,595
JĘDRASIAK,595
JUSIŃSKA,595
KOŁOMAŃSKA,595
KOPYT,595
KOSIARSKA,595
KRANC,595
KUBANEK,595
KUBASIAK,595
KUDELA,595
LATEK,595
LESIEWICZ,595
ŁOŻYŃSKA,595
MAKSIMOWICZ,595
MOREK,595
PANICZ,595
PIOTROWIAK,595
ŚWIERKOSZ,595
ZAUCHA,595
ZDEBSKA,595
ZIMMERMANN,595
BUDZOWSKA,594
CIUBA,594
FILIŃSKA,594
KOŁACZYK,594
KORDUS,594
KUNECKA,594
MENDYKA,594
MIODOŃSKA,594
RAJDA,594
SAPETA,594
SŁUPIK,594
ŚCIBISZ,594
ZACHARCZUK,594
BEŁZ,593
KLOSKA,593
KOPYTO,593
MACIEJKO,593
MARGAS,593
MELKA,593
MRUGALSKA,593
OKRASKA,593
OWSIANA,593
POSMYK,593
PRZESTRZELSKA,593
WOCIAL,593
DUBIS,592
FAMULSKA,592
KUCHARZ,592
MALISZ,592
POWAŁKA,592
SKOWYRA,592
SUROWIECKA,592
TRZEPIZUR,592
BRUDZIŃSKA,591
DRAUS,591
GURZYŃSKA,591
HUSAK,591
JANOSZEK,591
KILAR,591
MATUSEWICZ,591
MĄDRZAK,591
PIERŚCIŃSKA,591
SZUBIŃSKA,591
WOJNICZ,591
FLASZA,590
GAJECKA,590
KOŚĆ,590
MACIEJSKA,590
NABIAŁEK,590
POŁOM,590
SILSKA,590
STAWECKA,590
WOJNARSKA,590
WYROBA,590
KORZEKWA,589
KUBISZEWSKA,589
LITWINOWICZ,589
MISZKIEL,589
MISZTA,589
MULARZ,589
RASZKIEWICZ,589
SOBKIEWICZ,589
SOBOLAK,589
SUCHAŃSKA,589
SZAREJKO,589
BOJCZUK,588
BUJKO,588
CHALECKA,588
CIUK,588
DANISZ,588
KALISKA,588
KALKA,588
KILJAŃSKA,588
KOMISARCZYK,588
LICA,588
SIEJAK,588
STODOLNA,588
TRZPIL,588
WOJTALIK,588
WOTA,588
ZAWAL,588
DRYGAŁA,587
GOGACZ,587
HOJDA,587
LEJKOWSKA,587
ŁASKARZEWSKA,587
ŁEPEK,587
MARTYNOWICZ,587
SEROCKA,587
SKROCKA,587
SUCHTA,587
SZULBORSKA,587
ZIĘTKOWSKA,587
DYBIEC,586
KOCHMAŃSKA,586
KOSIDŁO,586
KRZYSZTOFEK,586
MROCZKO,586
PISKOROWSKA,586
TARŁOWSKA,586
WĄSIEWICZ,586
BRZEZOWSKA,585
BUŚ,585
DZIADURA,585
GODZIK,585
GRUNT,585
HEWELT,585
JESKE,585
PARCZEWSKA,585
PRZYJEMSKA,585
SOBUŚ,585
STEINKE,585
ZIENTARSKA,585
BUJANOWSKA,584
KIWIOR,584
PODSIEDLIK,584
SUSZKA,584
ZARAŚ,584
ZYGMUNTOWICZ,584
BOBEL,583
DZIUBAN,583
FIEDORUK,583
GULA,583
JEWUŁA,583
PAŁYGA,583
PIEKAREK,583
ŻUCHOWICZ,583
FAL,582
KASZKOWIAK,582
KAZIMIERCZYK,582
ŁUSZCZYK,582
MAKOŚ,582
MOKWA,582
NIEDŹWIADEK,582
PEPŁOWSKA,582
RUMAN,582
SWATOWSKA,582
SZCZEBLEWSKA,582
BUGALSKA,581
CZUBACKA,581
DUMAŃSKA,581
DZIEWOŃSKA,581
FRANC,581
GĘBURA,581
GOSEK,581
KIJ,581
KOSIAK,581
KSIĘŻYK,581
LINKOWSKA,581
ŁOPIŃSKA,581
ŁYJAK,581
MUSIOLIK,581
NESKA,581
RUBIN,581
SYCHOWSKA,581
ULEWICZ,581
BABIJ,580
BARTKOWICZ,580
BRZEŹNIAK,580
CIERESZKO,580
CUDNA,580
FOLTA,580
GASIK,580
KOLBER,580
ŁYKOWSKA,580
MALON,580
POCHYLSKA,580
PODLECKA,580
TRAN,580
ZACHARZEWSKA,580
GĘGOTEK,579
GIŻA,579
GRABOŚ,579
GRYTA,579
JĘDRUSZCZAK,579
KORZONEK,579
KUNCEWICZ,579
LEJK,579
PRĘTKA,579
PUŁKA,579
RUDZIK,579
RUT,579
STELMASIAK,579
BARTŁOMIEJCZYK,578
BUKSA,578
CYMAN,578
FLIEGER,578
GNYP,578
LIEDTKE,578
OTOCKA,578
PACHOLAK,578
SZYBOWSKA,578
ŚLASKA,578
WIESE,578
DAWIEC,577
DUDAŁA,577
ELSNER,577
FRYCZ,577
JANUCHOWSKA,577
LADEMANN,577
ŁYSZKOWSKA,577
MOLEK,577
PRZEDPEŁSKA,577
SĘCZKOWSKA,577
ŚLAZYK,577
ŚLEBIODA,577
TWARDA,577
UFNAL,577
DANEL,576
KLIN,576
KOBUSZEWSKA,576
KRZYWOŃ,576
LEŚNIKOWSKA,576
RZĄCA,576
STRADOMSKA,576
ŚLIZ,576
TUCHOWSKA,576
WĄGROWSKA,576
ŻYBURA,576
BARSZCZAK,575
BAZYLEWICZ,575
CZERWIONKA,575
DROBEK,575
GIERACH,575
HARASIMIUK,575
KANICKA,575
MAKURAT,575
OBST,575
PABISIAK,575
PACHUTA,575
PĄCZKOWSKA,575
PILAREK,575
PUSTUŁKA,575
SMITH,575
SZAJDA,575
WYDRYCH,575
ZIEGLER,575
AMBROŻEWICZ,574
BACHORSKA,574
BOCIANOWSKA,574
BODEK,574
BORUSZEWSKA,574
CIBOR,574
DROBNIK,574
FIDLER,574
GROBORZ,574
JASZCZUR,574
KRZYŚKO,574
SIEKLUCKA,574
STRÓŻ,574
SZCZEPANKOWSKA,574
TABORSKA,574
BICZ,573
BUDNICKA,573
DZICZEK,573
GORDON,573
HOLEWA,573
JASNOWSKA,573
MAŚLIŃSKA,573
MLECZEK,573
PYRZYŃSKA,573
SIEMION,573
SZACHNIEWICZ,573
TROCHIMIUK,573
BAŃSKA,572
BROWARCZYK,572
FELIKSIAK,572
FUTYMA,572
KŁÓSEK,572
KOŁODZIŃSKA,572
LECIEJEWSKA,572
MADZIA,572
MAKLES,572
NIEMCZEWSKA,572
PASTUSZKO,572
POTRZEBOWSKA,572
RESZKE,572
RUBAJ,572
SACZUK,572
SOCHAJ,572
STACHECKA,572
URZĘDOWSKA,572
BĄKIEWICZ,571
CHORĄŻEWICZ,571
DACHOWSKA,571
DUDKO,571
JAKÓBIK,571
KIEŁBIK,571
MARKIEL,571
MĘTEL,571
MOSIŃSKA,571
MOŚCIŃSKA,571
PAŃKOWSKA,571
ŚCIESZKA,571
ŚNIEGOWSKA,571
FAJKOWSKA,570
GODZISZ,570
GUŚCIORA,570
HUCZEK,570
KĘDZIOREK,570
KOBYLSKA,570
KOWARA,570
LI,570
LUTYŃSKA,570
NOWACZYŃSKA,570
RAŹNA,570
STACIWA,570
TRZEŚNIOWSKA,570
ŻACH,570
ŻELAZEK,570
BUCHALSKA,569
DROŹDZIEL,569
FIUT,569
GRYGOROWICZ,569
KALICIAK,569
KLESZCZEWSKA,569
KOBRYŃ,569
NAKLICKA,569
PŁACHECKA,569
ROSZKIEWICZ,569
DEJEWSKA,568
GIEDROJĆ,568
INDYK,568
ISKRZYCKA,568
KIEŁBUS,568
LAMPART,568
NOWROT,568
SEMIK,568
ŚREDNICKA,568
WALUSIAK,568
WASZCZYK,568
WÓDKA,568
WUDARCZYK,568
GENDEK,567
GREGOROWICZ,567
HARTMAN,567
KAPCIAK,567
KOWALCZE,567
KYCIA,567
LAMENT,567
MOSUR,567
SCHABOWSKA,567
TOBOREK,567
BRZĘK,566
CZUPRYN,566
DYSZY,566
GORĄCA,566
GROCHOLA,566
JĘDRASZEK,566
KOLEŚNIK,566
MASŁOŃ,566
MATYJAS,566
OŚKO,566
SADZA,566
SWOROWSKA,566
TOŚ,566
WASĄŻNIK,566
BOCIEK,565
DORAWA,565
GOSZTYŁA,565
KRECZMER,565
ŁAPOT,565
NIŻYŃSKA,565
PASTUŁA,565
SKIERKOWSKA,565
SULECKA,565
SZELIGOWSKA,565
ŚMIAROWSKA,565
WYSKIEL,565
ŻURAŃSKA,565
BARTNIKOWSKA,564
BURNAT,564
DYTKO,564
JAMBOR,564
ŁASKAWIEC,564
MĘDRZYCKA,564
RYCHŁOWSKA,564
RZYMSKA,564
SOŚNIAK,564
SOZAŃSKA,564
SZEMRAJ,564
ŚWISTOWSKA,564
TROJANOWICZ,564
WIERUSZEWSKA,564
BRYLIŃSKA,563
DERYŁO,563
GIŻYŃSKA,563
KOŚCIOŁEK,563
KOZUBAL,563
KULWICKA,563
SĘDEK,563
SZUMAŃSKA,563
WITUCKA,563
WOŁKOWSKA,563
ZAPIÓR,563
ZAREMBSKA,563
ZBRZEŹNIAK,563
ZNAMIROWSKA,563
CIESIELKA,562
GOŁOFIT,562
GOSPODAREK,562
KOŁAK,562
KUSKA,562
ŁOŃSKA,562
MATYSZEWSKA,562
NALAZEK,562
PLEBAN,562
STRĄCZYŃSKA,562
TOŁWIŃSKA,562
WAROWNA,562
WĄSIKOWSKA,562
BŁAŻEJCZAK,561
CYRANKOWSKA,561
FECHNER,561
GAŁ,561
GIEZEK,561
HAJDAS,561
KRYSKA,561
KURPIŃSKA,561
ŁUKSZA,561
MALARA,561
MASZCZYK,561
NOWOTNA,561
PARAFINIUK,561
SOCHOCKA,561
WOCHNA,561
BANY,560
BIAŁOUS,560
CISZKOWSKA,560
GŁOWNIA,560
KRASNOWSKA,560
MAŁYSZEK,560
OBARSKA,560
POTĘGA,560
PROCEK,560
PYZIAK,560
SOCHACZEWSKA,560
ZAGOŻDŻON,560
ZANIEWICZ,560
BRUDNY,559
CHEREK,559
CHYLEWSKA,559
CZERNIAKOWSKA,559
GAŃSKA,559
GRABARA,559
KRUZEL,559
POŁETEK,559
SADY,559
SAMULAK,559
SENDECKA,559
SZULIM,559
WALIŃSKA,559
WASIEWICZ,559
WĄSACZ,559
ARASZKIEWICZ,558
BIESZKE,558
BIŁAS,558
BURCZAK,558
GÓRZNA,558
GRABCZAK,558
JANUCHTA,558
KOŁACZKOWSKA,558
MARAT,558
MOLAK,558
PERŁOWSKA,558
REZLER,558
RÓŻAK,558
SAVCHUK,558
SMELA,558
STACHÓW,558
STRAWA,558
TOMA,558
ZALEŚNA,558
BONIKOWSKA,557
CIAK,557
FRONCZEK,557
GULIŃSKA,557
HUBERT,557
KUCHCIAK,557
ŁYŚ,557
MILA,557
PITURA,557
REJDYCH,557
SEKLECKA,557
SIEMBAB,557
SZYNKOWSKA,557
TOMYS,557
ZARANEK,557
ZBIERSKA,557
ŻELAZO,557
BUTRYM,556
ERNST,556
FRYDEL,556
GZYL,556
JAJKO,556
KASAK,556
NICEWICZ,556
POSTAWA,556
SZYDA,556
ŚLESIŃSKA,556
WOJTUŃ,556
BYLINA,555
CHMIELARSKA,555
FILIKS,555
GOLAK,555
GRADEK,555
GRUZA,555
HELAK,555
KEMPKA,555
KĘSEK,555
KLOS,555
MAŁYSIAK,555
NARTOWSKA,555
NIKLEWICZ,555
PALAK,555
POGONOWSKA,555
SIP,555
SZMELTER,555
SZWIEC,555
SZYJKA,555
WOJTASIEWICZ,555
DZIERWA,554
JAKIEŁA,554
ŁUCZYK,554
MIOTKE,554
BANAK,553
BOTOR,553
GÓRAJ,553
GRZELEWSKA,553
HETMAŃSKA,553
JAŁOWIEC,553
KAZANA,553
KRUSIŃSKA,553
KUBASZEWSKA,553
RADZIŃSKA,553
RZĄD,553
SUCHORSKA,553
SZYMECKA,553
TYLMAN,553
BAKALARCZYK,552
BOCHNIA,552
CIOCHOŃ,552
GIŻYCKA,552
GŁÓWCZYK,552
JAGŁOWSKA,552
ŁABNO,552
MAJEWICZ,552
SOBISZ,552
ZAPAŚNIK,552
FABISZAK,551
GAJOWIAK,551
HEINRICH,551
JAS,551
KAWĘCKA,551
KORNAK,551
KUTERA,551
ŁASAK,551
MARĆ,551
NIERZWICKA,551
ORNOWSKA,551
PICHETA,551
SANETRA,551
WŁADYKA,551
WOJEWODZIC,551
WROCŁAWSKA,551
BASA,550
BORKIEWICZ,550
CIELOCH,550
CUDZICH,550
GAWLICZEK,550
GENDERA,550
GRODEK,550
ILSKA,550
KASZYCKA,550
KOŚCIESZA,550
KOZICA,550
KUDŁACIK,550
KULIGA,550
KURP,550
KURPISZ,550
LEPA,550
LUBOWICKA,550
MAGOŃ,550
MIĄSKO,550
OSADA,550
PRUCHNIK,550
RUDECKA,550
ZACH,550
ŻYCHLIŃSKA,550
CIEPŁY,549
DZIOPA,549
FIT,549
GŁÓWCZEWSKA,549
LINDA,549
RYGUŁA,549
SOMMERFELD,549
ZIAJKA,549
ACHTELIK,548
CHEN,548
GLEGOŁA,548
HOLC,548
KLEJNA,548
KULCZAK,548
LIPOWICZ,548
MAZEK,548
ORNAT,548
POREDA,548
WOJSŁAW,548
ZAGOZDA,548
ZAPOROWSKA,548
BIAŁOSKÓRSKA,547
BYTOMSKA,547
CHODNICKA,547
JANY,547
KLECZEWSKA,547
KORTA,547
KOWALCZEWSKA,547
MATUSZYŃSKA,547
PACHOCKA,547
PATOKA,547
RUSNARCZYK,547
SZNURA,547
WAWRZYCKA,547
ZUGAJ,547
BUGIEL,546
FREITAG,546
KRĘPA,546
KURCZ,546
ŁĘTOWSKA,546
MIKITA,546
PRASKA,546
PYZA,546
STROKA,546
SZCZUKOWSKA,546
WYSOTA,546
ŻYNDA,546
BRZĄKAŁA,545
GREGOREK,545
OLAS,545
ORWAT,545
PADŁO,545
PASIAK,545
STĄPOR,545
SYGUT,545
BARANKIEWICZ,544
BOJARCZUK,544
CZOSKA,544
DŁUŻEWSKA,544
FIEREK,544
GIERAT,544
GIERSZ,544
JOSZKO,544
KLOCH,544
KORDALSKA,544
OSICA,544
RYSZKIEWICZ,544
SIERGIEJ,544
SPADŁO,544
TERKA,544
TOMALSKA,544
TUROŃ,544
WŁOSIŃSKA,544
BECK,543
GRAŚ,543
JAŹWIEC,543
JESZKE,543
KLEBAN,543
LADA,543
MAJSTEREK,543
OLBORSKA,543
OLBRYCH,543
SETLAK,543
SKRABA,543
SKRZECZ,543
SOŁTYSEK,543
SZALAST,543
SZRAM,543
SZWEDOWSKA,543
BEREŹNICKA,542
GALIKOWSKA,542
MIKULEC,542
MONIUSZKO,542
MOTAK,542
NOWOTNIK,542
PŁUSKA,542
POLEWKA,542
SMYKLA,542
WASILEWICZ,542
WYKRĘT,542
ADAMASZEK,541
ADAMKOWSKA,541
BAK,541
CZAIŃSKA,541
CZUBASZEK,541
DUCKA,541
FERFECKA,541
GLENC,541
HEJNA,541
KRĘŻOŁEK,541
KUNDA,541
MĄCZKOWSKA,541
PĘKSA,541
PULKOWSKA,541
SZKOŁA,541
TADLA,541
BAWOŁ,540
CYMER,540
DYBALSKA,540
FILAK,540
GETKA,540
IDŹKOWSKA,540
KARMELITA,540
KOPYTKO,540
KOZON,540
KUBECKA,540
KURPAS,540
MIKUS,540
SADOWA,540
SAROTA,540
SIUDEK,540
STROMSKA,540
ZDUŃSKA,540
ZONTEK,540
BLUSZCZ,539
BRĄGIEL,539
FRANAS,539
GILEWICZ,539
GINALSKA,539
GOSKA,539
GWARA,539
KIERAT,539
LEWALSKA,539
ŁASTOWSKA,539
ŁUKASIUK,539
MESJASZ,539
MĘCZYŃSKA,539
MROTEK,539
ORTYL,539
PITUŁA,539
PLESKOT,539
SZCZERKOWSKA,539
WĄSEK,539
BEHRENDT,538
BRONICKA,538
BRYNIARSKA,538
FIOŁKA,538
JARKIEWICZ,538
KOSZYKOWSKA,538
LITEWKA,538
MAĆCZAK,538
OWSIŃSKA,538
RAJTAR,538
TABIŚ,538
TYBOROWSKA,538
ANTOŃCZAK,537
BOJDO,537
CHARZYŃSKA,537
DOROŻYŃSKA,537
DZIERŻAWSKA,537
ECKERT,537
GOSZ,537
JAGIEŁKA,537
KLISZEWSKA,537
KLYSZCZ,537
KOSAŁKA,537
MARACH,537
MARTYNOWSKA,537
MIZIA,537
MOCZYŃSKA,537
PICH,537
RAFIŃSKA,537
ROGAL,537
ROGALEWSKA,537
RUDOWICZ,537
SKOTAREK,537
SZCZYPKOWSKA,537
ZAJKO,537
ANDRUSZKO,536
BASAJ,536
GLEBA,536
GÓJSKA,536
JARACZ,536
KIEŁBASIŃSKA,536
KOLAŃSKA,536
KUKIEŁA,536
KUZAK,536
LEPIANKA,536
NOSARZEWSKA,536
PATKOWSKA,536
SANIEWSKA,536
ZINKIEWICZ,536
BORYSIAK,535
BRODECKA,535
FICNER,535
GEBAUER,535
HABDAS,535
KORPAL,535
MALCHEREK,535
MELNYCHUK,535
MINTA,535
MLECZAK,535
MOLENDOWSKA,535
OFIARA,535
PAWLICZAK,535
PIELACH,535
PIOTRKOWICZ,535
REMBOWSKA,535
RUNOWSKA,535
SANKIEWICZ,535
STOLTMANN,535
SYLDATK,535
ZDZIEBŁOWSKA,535
CAPAŁA,534
KUJDA,534
LISIEWSKA,534
MILCARZ,534
REZMER,534
SAPA,534
STĘPLEWSKA,534
TETERYCZ,534
TUCKA,534
WENDA,534
BIEGALSKA,533
BIERNACIK,533
GROCHALSKA,533
GRONKIEWICZ,533
JAŚKOWIEC,533
KACPERCZYK,533
LUKAS,533
ŁOMNICKA,533
NIEĆKO,533
NORAS,533
PETRYK,533
ROGUCKA,533
SKOPIŃSKA,533
STUPAK,533
SYMONOWICZ,533
BŁAZIAK,532
CYWKA,532
KOCON,532
KOĆWIN,532
KUPNIEWSKA,532
LUDWIN,532
MALAWSKA,532
MISKA,532
PIERNICKA,532
PRZEKWAS,532
STEMPIN,532
SUCHENEK,532
WŁOSTOWSKA,532
CHLEBDA,531
ĆMIEL,531
DOPIERALSKA,531
DRELA,531
DROŻYŃSKA,531
KRYSZEWSKA,531
NIESZPOREK,531
REICHEL,531
