Nawisko aktualne,Liczba
CYGANIK,653
FIEDORUK,653
JARCZAK,653
KAŃTOCH,653
KAPUSTKA,653
KARNOWSKI,653
KORDECKI,653
KRYSZKIEWICZ,653
LATACZ,653
PANUŚ,653
SKŁADANOWSKI,653
WOJTUNIK,653
ZACZKOWSKI,653
BASISTA,652
BIENIA,652
BRZOSKA,652
JACZYŃSKI,652
JANCZAREK,652
JAROŃSKI,652
KAWIŃSKI,652
KLOSKOWSKI,652
KOCHEL,652
KOŚCIELAK,652
MARCHLEWICZ,652
STASZEL,652
KOWALAK,651
MATYSZCZAK,651
POPOV,651
RAŹNIAK,651
RYCZKO,651
RZESZUT,651
SYKUT,651
BRAŃSKI,650
CYMAN,650
ENGEL,650
JERZYK,650
KANIK,650
KOWALIŃSKI,650
KOWALUK,650
KULBACKI,650
PAKOS,650
POSPIECH,650
ŚWIERŻEWSKI,650
TRZMIEL,650
ZEGAR,650
ŻOŁNIERCZYK,650
BASTEK,649
CZERWIONKA,649
GROSICKI,649
KLATKA,649
KRUSZKA,649
KRZYWIŃSKI,649
KUSIO,649
ŁAPCZYŃSKI,649
MISIARZ,649
MŰLLER,649
NIKEL,649
RURARZ,649
SAMORAJ,649
ŻEGLEŃ,649
BETLEJEWSKI,648
BŁAŻEJOWSKI,648
DUCZMAL,648
GOROL,648
MYSTKOWSKI,648
OPYRCHAŁ,648
PACIORKOWSKI,648
PALECZNY,648
PELKA,648
PŁAWSKI,648
SOBOLAK,648
WIECZERZAK,648
WOJTALIK,648
BORUŃ,647
DRAUS,647
GIEC,647
GROS,647
GRZEBYK,647
KRASZKIEWICZ,647
NIEZABITOWSKI,647
OKNIŃSKI,647
PLEŚNIAK,647
PSZCZÓŁKA,647
WAŁĘSA,647
GĘBAROWSKI,646
NICIŃSKI,646
NOSZCZYK,646
OLMA,646
PALICKI,646
WIELGOS,646
KIRYLUK,645
MACIEJSKI,645
MICHNIK,645
MIĘKUS,645
NALEWAJKO,645
PAJĄCZKOWSKI,645
SKALIK,645
SKULIMOWSKI,645
TABAK,645
WIELECHOWSKI,645
WIERZCHOŃ,645
CIESIÓŁKA,644
FLESZAR,644
HAWRO,644
KOSELA,644
KOSNO,644
LUBIENIECKI,644
PERCZAK,644
ROK,644
STOIŃSKI,644
WAROWNY,644
WIENCEK,644
ABRAMCZUK,643
HAJDUKIEWICZ,643
MADZIAR,643
MAKLES,643
MAZIK,643
ROGULA,643
STAWINOGA,643
SZŁAPKA,643
KORKOSZ,642
KOSIAK,642
MARCHENKO,642
MYSIAK,642
PŁOCKI,642
PRĘTKI,642
RZESZUTKO,642
SAMULAK,642
SYROKA,642
WAWRZASZEK,642
DROST,641
DYŚ,641
JAŃCZUK,641
KANIGOWSKI,641
KUSKOWSKI,641
LEMIESZEK,641
LESZKIEWICZ,641
SKWARSKI,641
SŁOBODZIAN,641
SŁOWIAK,641
SMALEC,641
SPOREK,641
STEMPNIAK,641
SZYMOCHA,641
TURLEJ,641
WITKO,641
BOHDANOWICZ,640
BYLIŃSKI,640
GULA,640
HERBA,640
JEWUŁA,640
LEPAK,640
MACIAS,640
OSTAPCZUK,640
PAŁGAN,640
PIŃKOWSKI,640
PISZCZATOWSKI,640
POGORZELEC,640
PRZESMYCKI,640
RAJDA,640
SZKLAREK,640
ULEWICZ,640
ZIELSKI,640
DORAWA,639
DUKAT,639
KORZEKWA,639
KOZDRA,639
KÓZKA,639
KURAN,639
LANG,639
ODRZYWOLSKI,639
RADZIO,639
SKROCKI,639
ŚNIEGOCKI,639
WARMIŃSKI,639
WILEŃSKI,639
WOSZCZYŃSKI,639
CHOMIK,638
GAŁAT,638
GAWLIKOWSKI,638
OLEKSIK,638
POLAKIEWICZ,638
PRĄDZYŃSKI,638
STACHELEK,638
SUPERSON,638
TASARZ,638
WIERZEJSKI,638
WOCHNIK,638
AUGUSTYNEK,637
BOBEL,637
CHORĄŻEWICZ,637
FLASZA,637
FOLTYŃSKI,637
GAUDYN,637
JASZCZUR,637
KOCUREK,637
KURC,637
OKRASKA,637
PIWIŃSKI,637
RADZIEWICZ,637
SKOWYRA,637
WALENCIAK,637
WICHŁACZ,637
BRZEZOWSKI,636
DĄBROWICZ,636
DOROCIAK,636
FORYSIAK,636
GOWOREK,636
JASZCZYSZYN,636
MELKA,636
MIKOŁAJSKI,636
MŁOTKOWSKI,636
OTWINOWSKI,636
PODESZWA,636
SEIDEL,636
SENDOR,636
STANUCH,636
WIESIOŁEK,636
WITOŃ,636
BARWICKI,635
CZERKAWSKI,635
DZIOPA,635
FALBA,635
KAPKA,635
KREKORA,635
PASTUCHA,635
SKOTARCZAK,635
SYDOR,635
SZPYRKA,635
SZULIM,635
WAWRZKIEWICZ,635
WELC,635
WĘGLOWSKI,635
WLAZŁY,635
BARTŁOMIEJCZYK,634
GAŁĘZOWSKI,634
HETMAŃCZYK,634
KIEROŃSKI,634
KOMISARCZYK,634
KONRAD,634
MAK,634
MAKOSZ,634
PISKOROWSKI,634
RUSINOWSKI,634
WLIZŁO,634
ŻURAWIK,634
BRYZEK,633
CIEMIĘGA,633
KLIMKO,633
KOSTIUK,633
KUCHARZEWSKI,633
KUŁACH,633
OSIAL,633
SALAWA,633
BUGALSKI,632
CZUPRYNA,632
DMOCH,632
KLAJA,632
KOLONKO,632
KOSZOWSKI,632
KRZYWOŃ,632
ŁĄCZKOWSKI,632
MAĆKÓW,632
POWĄZKA,632
SZULBORSKI,632
TACIAK,632
WOJTASZEWSKI,632
FELIŃSKI,631
GRZELIŃSKI,631
HOROWSKI,631
JARANOWSKI,631
MARGAS,631
MORKA,631
PUŁA,631
SZYKUŁA,631
WŁODYKA,631
ZDEBSKI,631
ZIELKE,631
ZIEMBIŃSKI,631
GOGACZ,630
KOBAK,630
KOBUSIŃSKI,630
KUNKA,630
LYSENKO,630
ŁYKOWSKI,630
MÓWIŃSKI,630
NIEMCZUK,630
SADURA,630
SKRZYNECKI,630
WAŁEK,630
WOWRA,630
WYROBA,630
CHUDOBA,629
CIEPIELEWSKI,629
IMIELSKI,629
KUNOWSKI,629
MODRZEWSKI,629
PRZESTRZELSKI,629
SUJKOWSKI,629
ŚWIERKOSZ,629
WALENCIK,629
WĘŻYK,629
GASIK,628
GERLACH,628
JAŚKO,628
JĘDRYCZKA,628
LESZCZUK,628
MĘTEL,628
MOSKALIK,628
PETRYK,628
PODEMSKI,628
PORTKA,628
SZAMBELAN,628
BĄKIEWICZ,627
FORMA,627
GIERLACH,627
HORODECKI,627
KLAUS,627
KOCHMAŃSKI,627
KOŁOMAŃSKI,627
POTYRAŁA,627
STYRCZULA,627
SZEPIETOWSKI,627
WALENTYNOWICZ,627
WOJTCZUK,627
ZACHAREK,627
ZIEMANN,627
DUBIS,626
PAWLUKIEWICZ,626
SADZA,626
ZIENIEWICZ,626
CEBO,625
CYBUL,625
DYKAS,625
GĘGOTEK,625
GLEGOŁA,625
GRUNT,625
KAPINOS,625
SZYLAR,625
ZAPIÓR,625
BRZEŹNIAK,624
CZESAK,624
DUSZKIEWICZ,624
GORGOL,624
HRYNKIEWICZ,624
JONIK,624
MLECZEK,624
SYNAK,624
TRZPIL,624
WENDT,624
WISZ,624
BARTEL,623
BRYLSKI,623
KACZKA,623
KŁOSOWICZ,623
ŁABAJ,623
MALON,623
OŚKO,623
RADKE,623
SEMIK,623
TOŚ,623
ZIMNIAK,623
MATEJCZUK,622
MISZTA,622
PUSTUŁKA,622
PYSZKA,622
SIEWIERA,622
STAWOWSKI,622
SUSZCZYŃSKI,622
SZCZERBOWSKI,622
WEREMCZUK,622
ZAUCHA,622
CHLEBICKI,621
JARZEMBOWSKI,621
KANSY,621
KNAPEK,621
ŁYJAK,621
POKRZYWA,621
SUSZKA,621
SZAJEWSKI,621
TRZCIONKA,621
WILKOS,621
WOTA,621
ARENDARSKI,620
BRZĄKAŁA,620
FRAŚ,620
HUS,620
KIK,620
ŁOBACZ,620
MILCZARCZYK,620
POTRZEBOWSKI,620
STRÓŻ,620
STRYJEK,620
SZYGUŁA,620
WĘGIERSKI,620
WIETRZYŃSKI,620
BEKUS,619
BRODNICKI,619
BYSZEWSKI,619
DYCHA,619
DZIUBAN,619
JANOSZEK,619
KLEKOT,619
KOZDROŃ,619
KUBAŃSKI,619
MASZKOWSKI,619
MENDYKA,619
PROCH,619
SUDA,619
ŚLIZ,619
TOMCZYŃSKI,619
DZIADURA,618
KACPRZYCKI,618
KLUCZYK,618
KUNERT,618
MAKOŚ,618
NESTOROWICZ,618
OTRĘBSKI,618
PIANKA,618
REĆKO,618
ŚCIESZKA,618
WINCZEWSKI,618
ZAWIDZKI,618
ALEKSANDRZAK,617
DADEJ,617
DZIWIŃSKI,617
GRYTA,617
KOPYTKO,617
KUBISZEWSKI,617
LUCHOWSKI,617
PĄCZKOWSKI,617
RYDLEWSKI,617
SOCZYŃSKI,617
WAKUŁA,617
BERKOWSKI,616
MITEK,616
MOSSAKOWSKI,616
POSMYK,616
WINNIK,616
BOBROWICZ,615
BORZYM,615
GAŁ,615
GLAZA,615
GOGÓŁ,615
GRAJKOWSKI,615
KLIBER,615
KYCIA,615
PALAK,615
POCHYLSKI,615
POMIANOWSKI,615
WOCIAL,615
WUDARCZYK,615
ZAWAL,615
BIESZKE,614
DERYŁO,614
HANKE,614
KARSZNIA,614
KUT,614
LINKA,614
OCHOCIŃSKI,614
PRZYJEMSKI,614
ROSICKI,614
ROŚ,614
DROŹDZIEL,613
DUBEL,613
FIEDLER,613
GNYP,613
HOJDA,613
NESKA,613
WOJTASIŃSKI,613
WOLNICKI,613
BUDNICKI,612
BUSZKA,612
ĆWIERZ,612
FLISIAK,612
KOSS,612
KOTLEWSKI,612
LATOSZEK,612
LEONOWICZ,612
ŁUKOWIAK,612
PIETRYKOWSKI,612
PUŁKA,612
RUDAWSKI,612
STRUŻYŃSKI,612
WIDŁAK,612
BACHORSKI,611
BICZ,611
FORNALSKI,611
GACZYŃSKI,611
IWICKI,611
KORDA,611
KOSIDŁO,611
MOLEK,611
SIEROCIŃSKI,611
SITO,611
ŚLAZYK,611
ŚNIEGOWSKI,611
WSZELAKI,611
ZBYLUT,611
BAWOŁ,610
CHEREK,610
CHWALIŃSKI,610
DOMIŃSKI,610
GOSEK,610
JAJKO,610
JASICA,610
MUELLER,610
NIEDŹWIADEK,610
ZAWODNY,610
JASKÓŁA,609
KOKOSIŃSKI,609
MATELA,609
MIODOŃSKI,609
OLKOWICZ,609
PENKALA,609
BEŁZ,608
BUDZOWSKI,608
CZERNIAKOWSKI,608
GÓRZNY,608
KUCHARZ,608
RASZKIEWICZ,608
SHVETS,608
STACIWA,608
SWACZYNA,608
ZACHARZEWSKI,608
BORUSZEWSKI,607
DAWIEC,607
KANDORA,607
KAPCIAK,607
KUBASIAK,607
LECIEJEWSKI,607
LESIEWICZ,607
MAKURAT,607
MISZKIEL,607
NOWOTNIK,607
PUDŁOWSKI,607
SURA,607
WOJTAROWICZ,607
ZBRZEŹNIAK,607
ŻURKOWSKI,607
ALBIN,606
BAUMGART,606
FUTYMA,606
JAKIEŁA,606
KNIEĆ,606
LEMPART,606
MOJ,606
ROBACZEWSKI,606
RUDENKO,606
ŻELAZO,606
GAWKOWSKI,605
HELAK,605
KEMPNY,605
KOŚCIOŁEK,605
LATEK,605
NAKLICKI,605
SILSKI,605
WALENDOWSKI,605
CIBOR,604
FABISZAK,604
FIUT,604
GIŻYŃSKI,604
ILSKI,604
JESSA,604
KALISIAK,604
KIWIOR,604
KOSTERA,604
KOŚĆ,604
KRECZMER,604
KRZYSZTOFEK,604
MOREK,604
PAŁYGA,604
SKUPIN,604
SUCHAŃSKI,604
ZACHARCZUK,604
ZARANEK,604
CZUBACKI,603
GĘBURA,603
KAZIOR,603
KILAR,603
KUSHNIR,603
MADZIA,603
MAJORCZYK,603
PEŁCZYŃSKI,603
TRAWCZYŃSKI,603
DZICZEK,602
GRONKOWSKI,602
INDYK,602
KRANC,602
PRUCHNIK,602
SETLAK,602
STAŃKOWSKI,602
BOCIEK,601
BUKSA,601
FLIEGER,601
GAMOŃ,601
KRYGOWSKI,601
PIEKAREK,601
PRAŻMOWSKI,601
SKOTNICZNY,601
SZCZEBLEWSKI,601
TOMALSKI,601
BARTNIKOWSKI,600
BUGAJNY,600
CHECHELSKI,600
FRYCZ,600
HADAŁA,600
HEWELT,600
OBARSKI,600
RUMAN,600
STĘPAK,600
WĘGRZYŃSKI,600
BAZYLEWICZ,599
BURNAT,599
DARDZIŃSKI,599
JAKÓBOWSKI,599
KALISKI,599
KĘSEK,599
KILISZEK,599
KOŁAK,599
KOPYT,599
KUSTOSZ,599
KUTERA,599
LITWINOWICZ,599
PARAFINIUK,599
POTĘGA,599
STELMASIAK,599
SURMIAK,599
SZYNDLER,599
WAWRZYŃCZYK,599
WYSKIEL,599
ŻELASKO,599
BARTOŚ,598
FAMULSKI,598
GRZENIA,598
PRZEWOŹNIAK,598
SYCHOWSKI,598
SZWIEC,598
TOBOREK,598
DRYGAŁA,597
FELISIAK,597
FRANKOWICZ,597
HARASIMIUK,597
KOŁACZYK,597
PARCZEWSKI,597
ROGAL,597
TRYBAŁA,597
TRZEPIZUR,597
UFNAL,597
BILEWICZ,596
BUCHALIK,596
BURA,596
FIT,596
GUŚCIORA,596
KACPEREK,596
KASZKOWIAK,596
KILJAŃSKI,596
KUJDA,596
ŁYSZKOWSKI,596
MICHNOWSKI,596
POWAŁKA,596
SWATOWSKI,596
ŻUCHOWICZ,596
ŻURAŃSKI,596
CIEMNY,595
KIEŁBUS,595
KOZŁOWICZ,595
KURPIŃSKI,595
MIRKOWSKI,595
SAVCHENKO,595
TETERYCZ,595
ZAPAŚNIK,595
BRUDZIŃSKI,594
CIAK,594
FERDYN,594
JONAK,594
ŁEPEK,594
ŁUSZCZYK,594
RYCHŁOWSKI,594
BREGUŁA,593
CIELOCH,593
DARŁAK,593
FOLTA,593
KOPYTO,593
LEŚNIKOWSKI,593
MAGOŃ,593
MARĆ,593
PEPŁOWSKI,593
SENDECKI,593
WOŚKO,593
ŻELAZEK,593
ŻYBURA,593
GÓRAJ,592
JĘDRASIAK,592
KRĘPA,592
KUBIACZYK,592
LIEDTKE,592
MRUGALSKI,592
OWCZARCZAK,592
POTOCZEK,592
SOBKIEWICZ,592
STEIN,592
ŚCIBISZ,592
ZARAŚ,592
BABIJ,591
BOBKO,591
CZOSKA,591
GŁÓWCZYK,591
GRABOŚ,591
GRYGOROWICZ,591
HOLEWA,591
KALKA,591
KARKUT,591
LADEMANN,591
LICA,591
MALCHAREK,591
MĄDRO,591
PIERŚCIŃSKI,591
POGODZIŃSKI,591
ROJ,591
RYFA,591
SACZUK,591
SIUDEK,591
SOBUŚ,591
SOCHAJ,591
ŚMIAROWSKI,591
TABIŚ,591
WYSOTA,591
BUJANOWSKI,590
CIUK,590
FELIKSIAK,590
FRYDEL,590
GURZYŃSKI,590
LAMENT,590
MAJNUSZ,590
PRAŻMO,590
RUBAJ,590
RZĄCA,590
STOLIŃSKI,590
TRZEŚNIOWSKI,590
WOJTUŃ,590
WYDRYCH,590
BEHRENDT,589
CHABERSKI,589
KARŁOWICZ,589
KASPER,589
KLESZCZEWSKI,589
KRZYŚKO,589
KUTEK,589
MATUSEWICZ,589
PACHUTA,589
WOJEWÓDKA,589
BARTKOWICZ,588
BYLICKI,588
GRYCZ,588
HAJDAS,588
JASKOWSKI,588
KOBUSZEWSKI,588
KOWALCZE,588
KOZUBAL,588
LITWIŃCZUK,588
ŁAPOT,588
MATYJAS,588
RUDZIK,588
SOBISZ,588
SYLDATK,588
SZCZESIAK,588
ALEKSANDER,587
ANTOŃCZAK,587
FRANC,587
GABARA,587
KANICKI,587
KEMPKA,587
KROPIEWNICKI,587
ŁAŻEWSKI,587
MĄDRZAK,587
MOKWA,587
PABISIAK,587
PACHOLAK,587
PANICZ,587
PĘKSA,587
PILAREK,587
PŁACHECKI,587
SIEMBAB,587
WĄSIKOWSKI,587
WOJSŁAW,587
BASA,586
DUDKO,586
GUZIKOWSKI,586
GZYL,586
MACHA,586
MOLENDOWSKI,586
MOSUR,586
NICEWICZ,586
PETRUK,586
PODSIEDLIK,586
SZNURA,586
THOMAS,586
BARSZCZAK,585
CHOWANIAK,585
CIERESZKO,585
DUMAŃSKI,585
DYTKO,585
GAŃSKI,585
KRASNY,585
NIERZWICKI,585
SĘDEK,585
STRADOMSKI,585
SZUBIŃSKI,585
WALUSIAK,585
CZUPRYN,584
GALIKOWSKI,584
ISKRZYCKI,584
MIERZWIAK,584
ORSZULIK,584
PASTUŁA,584
SCHABOWSKI,584
SEROCKI,584
STAWECKI,584
SZELIGOWSKI,584
ŚLASKI,584
ZYGMUNTOWICZ,584
BUŚ,583
CHALECKI,583
CHODNICKI,583
CIOCHOŃ,583
FAL,583
GODZISZ,583
KAZIMIERCZYK,583
KIEŁBIK,583
KRUSIŃSKI,583
KUNDA,583
MAZEK,583
MULARZ,583
OPYD,583
RUBIN,583
SZEMRAJ,583
WĄGROWSKI,583
FRĄCZKIEWICZ,582
GIERACH,582
JASNOWSKI,582
KUTKOWSKI,582
LINKOWSKI,582
ŁOBOCKI,582
MAŁYSZEK,582
MIĄSKO,582
PŁUSKA,582
SMYKLA,582
SUROWIECKI,582
DUDAŁA,581
FAJKOWSKI,581
GRABARA,581
KLEBAN,581
KLĘCZAR,581
KLIN,581
ŁUSZCZEWSKI,581
MĘDRZYCKI,581
MROTEK,581
RAJTAR,581
SADY,581
SZRAM,581
ŚWISTOWSKI,581
ZACHAREWICZ,581
ZAREMBSKI,581
BYLINA,580
DUSIŃSKI,580
GODZIK,580
GWARA,580
JANUCHTA,580
KOŁACZKOWSKI,580
LITEWKA,580
MAŚLIŃSKI,580
PYZIAK,580
SULECKI,580
WASZCZYK,580
WÓDKA,580
BOGUMIŁ,579
DACHOWSKI,579
DEJEWSKI,579
GRUZA,579
KSIĘŻYK,579
MOSZYŃSKI,579
NIŻYŃSKI,579
NOWROT,579
OSMAN,579
PIANKOWSKI,579
PLESKOT,579
PRZYTULSKI,579
PYZA,579
SŁUPIK,579
SOŚNIAK,579
STROMSKI,579
TROCHIMIUK,579
TYLMAN,579
WIESE,579
ZIĘTAL,579
ŻYWCZAK,579
BURDZIŃSKI,578
DROBIŃSKI,578
DUŻY,578
FIDLER,578
KOSIARSKI,578
KUDELA,578
KUKIEŁA,578
KUNECKI,578
KURP,578
LADA,578
ŁASKARZEWSKI,578
MALSKI,578
OBST,578
PISKOR,578
REDZIMSKI,578
RESZKE,578
SOBKÓW,578
STEINKE,578
SZAREJKO,578
TERKA,578
TOŁWIŃSKI,578
BRZĘK,577
GOSZ,577
JĘDRASZEK,577
KLOSKA,577
KŁÓSEK,577
MIOTKE,577
PŁÓCIENNICZAK,577
SWOROWSKI,577
SZAJDA,577
WĄSIEWICZ,577
ZBIERSKI,577
BIEGANOWSKI,576
BORYSIAK,576
BROWARCZYK,576
BURCZAK,576
BUTRYM,576
DANEL,576
GRADEK,576
KLOCH,576
KOZON,576
MATEREK,576
MATUSZYŃSKI,576
MIKULEC,576
MILA,576
PAŃKOWSKI,576
POGONOWSKI,576
RÓŻAK,576
SAPETA,576
SKIERKOWSKI,576
SPADŁO,576
STACHECKI,576
ŻACH,576
CIUBA,575
JARACZ,575
KASZYCKI,575
KĘDZIOREK,575
MACIEJKO,575
NABIAŁEK,575
PRZEDPEŁSKI,575
SŁYK,575
TYTKO,575
WĄSEK,575
WOJNICZ,575
ZHUK,575
CISKOWSKI,574
CUDZICH,574
DŁUGI,574
ERDMANN,574
JAŁOWIEC,574
KLEJNA,574
LEPIANKA,574
LIPOWICZ,574
ŁASAK,574
ŁOPIŃSKI,574
ŁYŚ,574
OSICA,574
RZĄD,574
SKRABA,574
ŚLESZYŃSKI,574
ŚREDNICKI,574
ZUZIAK,574
BAJAK,573
BANY,573
BUDZYŃ,573
DYKA,573
DYREK,573
DZIEWOŃSKI,573
GLEBA,573
KOBYLSKI,573
KOLBER,573
KORDUS,573
KUNCEWICZ,573
MASŁOŃ,573
PASTUSZKO,573
PETRENKO,573
PICHETA,573
POŁETEK,573
STUPAK,573
GAWRYSZEWSKI,572
KORDALSKI,572
KRĘŻOŁEK,572
KUZAK,572
LINDA,572
ŁOŃSKI,572
MARACH,572
OLBORSKI,572
PADŁO,572
PITURA,572
PRASKI,572
ŚLEBIODA,572
BOJCZUK,571
CHYLEWSKI,571
DŁUGAJCZYK,571
FILIŃSKI,571
LUTYŃSKI,571
MAŁYSIAK,571
PIERSA,571
SAROTA,571
STACHÓW,571
SZYJKA,571
SZYMECKI,571
BOHDAN,570
BOJDO,570
GAJOWIAK,570
GIEZEK,570
GOSKA,570
GOSZTYŁA,570
KNYSAK,570
KULWICKI,570
KUSIK,570
MARKIEL,570
MASZCZYK,570
MATYSZEWSKI,570
MIKITA,570
NALAZEK,570
NASTAŁY,570
PĘCIAK,570
PROCEK,570
PULKOWSKI,570
RACZKIEWICZ,570
RUDECKI,570
SMELA,570
TARŁOWSKI,570
WASĄŻNIK,570
ADAMKOWSKI,569
CHLEBDA,569
DYBIEC,569
GADZINA,569
GŁUSZKO,569
IGNATIUK,569
KOŁODZIŃSKI,569
MALARA,569
MROCZKO,569
POSTAWA,569
SUCHENEK,569
SZCZYPKOWSKI,569
TOMA,569
BIŁAS,568
BOCIANOWSKI,568
BUCHALSKI,568
CAPAŁA,568
GOLAK,568
GREGOROWICZ,568
JANUCHOWSKI,568
JAŹWIEC,568
KALICIAK,568
KLISZEWSKI,568
KRASNOWSKI,568
ŁUKSZA,568
MARTYNOWICZ,568
MONETA,568
MUSIOLIK,568
OSADA,568
OTOCKI,568
PĘDZIK,568
PRONOBIS,568
RUSNARCZYK,568
SIEJAK,568
STRAWA,568
DAROWSKI,567
DROBNIK,567
FILIKS,567
GAWLICZEK,567
KAZANECKI,567
MIŚKOWICZ,567
RZYMSKI,567
ZAPOROWSKI,567
BANAK,566
ŁAKATOSZ,566
ŁAPAJ,566
MIK,566
NOCULAK,566
OLAS,566
SEKLECKI,566
SZACHNIEWICZ,566
SZYNKOWSKI,566
ZANIEWICZ,566
BRODECKI,565
BUSZKIEWICZ,565
DUCKI,565
DYLONG,565
FIOŁKA,565
GETKA,565
GŁÓWCZEWSKI,565
GULIŃSKI,565
KLUPŚ,565
KURCZAK,565
MAŃSKI,565
NIEMCZEWSKI,565
SIERGIEJ,565
SKAŁKA,565
SZUMAŃSKI,565
TROJANOWICZ,565
WOCHNA,565
ZIENTARSKI,565
HETMAŃSKI,564
KARKOCHA,564
KORZONEK,564
KUBANEK,564
KUDŁACZ,564
MARAT,564
MOSIŃSKI,564
ORWAT,564
WINCENCIAK,564
BONIKOWSKI,563
CZAIŃSKI,563
DZIERŻAWSKI,563
FRONCZEK,563
JAŚKOWIEC,563
KOZICA,563
KUSKA,563
MIKUS,563
PIERNICKI,563
PYRZYŃSKI,563
SZCZEPANKOWSKI,563
SZYDA,563
ZIĘTKOWSKI,563
CIESIELKA,562
KULCZAK,562
KULIGA,562
MIKICIUK,562
REMBOWSKI,562
RYGUŁA,562
STROKA,562
BOCHNIA,561
BUJKO,561
GIŻYCKI,561
GOŁKOWSKI,561
JĘDRUSZCZAK,561
ŁĘTOWSKI,561
MAKSIMOWICZ,561
MOLAK,561
PATKOWSKI,561
PICH,561
BAKALARCZYK,560
GAJECKI,560
JAS,560
KINAL,560
KONIECKO,560
KORNAGA,560
KURPISZ,560
LAMPART,560
ŁOKAJ,560
RUNOWSKI,560
SĘCZKOWSKI,560
SZATKO,560
WOJEWODZIC,560
ZAGOŻDŻON,560
ZINKIEWICZ,560
ŻYNDA,560
CYRANKOWSKI,559
DUSZCZYK,559
GOŁOFIT,559
HARTMAN,559
KARPIERZ,559
ORNAT,559
PAVLIUK,559
RADZIŃSKI,559
RZEPIŃSKI,559
STRZODA,559
STUGLIK,559
TABORSKI,559
TYBOROWSKI,559
ZŁOTOWSKI,559
CETERA,558
MILCARZ,558
ORNOWSKI,558
POREDA,558
RUDOWICZ,558
SAPA,558
SŁOŃ,558
SZUMIŁO,558
WAWRZONEK,558
WITAN,558
WŁOSIŃSKI,558
DWORNICZAK,557
FERFECKI,557
GIEDROJĆ,557
KOBRYŃ,557
KORNAK,557
LINKE,557
MOCZYŃSKI,557
OLEKSA,557
PLEBAN,557
POMPA,557
RUBACHA,557
SIEKLUCKI,557
SKOPIŃSKI,557
STEMPIN,557
STYN,557
ANDREARCZYK,556
CIEĆKO,556
DROBEK,556
GROBORZ,556
JESKE,556
JUSZCZYŃSKI,556
MOŚCIŃSKI,556
ORTYL,556
RYSZKIEWICZ,556
SOCHACZEWSKI,556
WENDA,556
WITUCKI,556
WYPCHŁO,556
BĄBOL,555
FICNER,555
GOSPODAREK,555
GÓJSKI,555
IDŹKOWSKI,555
KAWĘCKI,555
KOSAŁKA,555
NÓŻKA,555
PETROV,555
PIOTROWIAK,555
RUT,555
SENATOR,555
SIEMION,555
SKROBOT,555
TUROŃ,555
WĄSACZ,555
ZERA,555
BAŃSKI,554
BERUS,554
KULON,554
MĄCZKOWSKI,554
MIZIA,554
NICIEJEWSKI,554
ROSZKIEWICZ,554
SZKOŁA,554
WASIEWICZ,554
WIERUSZEWSKI,554
WOJNARSKI,554
ZIAJKA,554
ŻYWICA,554
BIERNACIK,553
CEGŁA,553
GALOS,553
GENDEK,553
JAGIEŁKA,553
KOLEŚNIK,553
KUDŁACIK,553
LUBOWICKI,553
SYGUT,553
SZALAST,553
SZALIŃSKI,553
ŚLESIŃSKI,553
TABISZ,553
TUCHOWSKI,553
ZGÓRSKI,553
BACŁAWSKI,552
FRANAS,552
GENDERA,552
GOSS,552
GÓRNISIEWICZ,552
GUMULAK,552
KAPCIA,552
KOWACKI,552
KRYSZEWSKI,552
MISKA,552
PATOKA,552
PRZEKOP,552
RĘBIŚ,552
SKOTAREK,552
STRĄCZYŃSKI,552
WILANOWSKI,552
WITTBRODT,552
ZŁOTNIK,552
AMBROŻEWICZ,551
BAK,551
KRUZEL,551
ŁOŻYŃSKI,551
MINTA,551
MOSIOŁEK,551
MULAWA,551
NARTOWSKI,551
NOWACZYŃSKI,551
SZYBOWSKI,551
WANDAS,551
WIELGAT,551
BRYLIŃSKI,550
CHARZYŃSKI,550
GIERSZ,550
HELENIAK,550
KALETKA,550
KOZIARZ,550
ŁASKAWIEC,550
MATRASZEK,550
NIEGOWSKI,550
PIELACH,550
ANDRUSZKO,549
ARASZKIEWICZ,549
BAS,549
BŁAŻEJCZAK,549
BOTOR,549
BRYNIARSKI,549
GONTARSKI,549
JANTOS,549
MAJSTEREK,549
MESJASZ,549
MŁOCEK,549
MORDAL,549
OLEARCZYK,549
SCHUBERT,549
SKRZECZ,549
STĄPOR,549
BIAŁOBRZEWSKI,548
KOWARA,548
LEWALSKI,548
LEWEK,548
ŁYCZEK,548
PLEBANEK,548
RAFIŃSKI,548
ROGALEWSKI,548
SANKIEWICZ,548
SZYBA,548
TRYC,548
ZAGOZDA,548
BŁAZIAK,547
CYMER,547
GOGOL,547
GREGOREK,547
IDEC,547
JASZCZ,547
KASAK,547
KIELCZYK,547
KOCON,547
KOSTAŃSKI,547
KOŹLAK,547
MAJOS,547
PUDLIK,547
BAREJ,546
CHORĄŻYCZEWSKI,546
DOBROGOWSKI,546
GĘSIARZ,546
GRABCZAK,546
HABDAS,546
KRAVETS,546
LASKUS,546
LEŚNICKI,546
ŁASTOWSKI,546
MIGOŃ,546
MOCNY,546
SARNIAK,546
SOBSTYL,546
SZARUGA,546
TADLA,546
WOJTANOWICZ,546
WOJTASIEWICZ,546
BARĆ,545
BESZCZYŃSKI,545
FIEREK,545
GRODEK,545
GRZELEWSKI,545
HASIAK,545
HUBER,545
KLYSZCZ,545
